shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shp_1_6,28.674126,77.296021,25,2524.446
shp_1_6,28.674007,77.29467,26,2657.579
shp_1_6,28.673641,77.291176,27,3000.927
shp_1_6,28.673363,77.289017,28,3213.688
shp_1_6,28.673166,77.287308,29,3382.236
shp_1_6,28.673166,77.287308,30,3382.236
shp_1_6,28.672983,77.285637,31,3546.839
shp_1_6,28.672743,77.283714,32,3736.235
shp_1_6,28.672256,77.280685,33,4037.049
shp_1_6,28.671782,77.277847,34,4319.305
shp_1_6,28.671782,77.277847,35,4319.305
shp_1_6,28.671593,77.276772,36,4426.621
shp_1_6,28.671021,77.273605,37,4742.105
shp_1_6,28.670324,77.269661,38,5135.358
shp_1_6,28.670059,77.267975,39,5302.494
shp_1_6,28.670015,77.267807,40,5320.021
shp_1_6,28.67005,77.267784,41,5324.166
shp_1_6,28.67,77.267479,42,5354.277
shp_1_6,28.670141,77.267448,43,5370.307
shp_1_6,28.670156,77.267387,44,5376.472
shp_1_6,28.670168,77.267296,45,5385.995
shp_1_6,28.670168,77.267296,46,5385.995
shp_1_6,28.670179,77.267197,47,5395.56
shp_1_6,28.670116,77.267113,48,5406.147
shp_1_6,28.670055,77.26696,49,5422.624
shp_1_6,28.670004,77.266785,50,5440.511
shp_1_6,28.669985,77.266563,51,5462.617
shp_1_6,28.669991,77.266441,52,5474.72
shp_1_6,28.670023,77.266319,53,5487.055
shp_1_6,28.669895,77.266106,54,5512.279
shp_1_6,28.669765,77.266129,55,5526.99
shp_1_6,28.669716,77.265823,56,5556.99
shp_1_6,28.669666,77.265846,57,5563.032
shp_1_6,28.669611,77.265862,58,5569.197
shp_1_6,28.66951,77.26532,59,5623.235
shp_1_6,28.669153,77.263573,60,5798.624
shp_1_6,28.668419,77.260704,61,6090.109
shp_1_6,28.667213,77.256378,62,6533.212
shp_1_6,28.66713,77.255875,63,6583.363
shp_1_6,28.667101,77.255234,64,6646.314
shp_1_6,28.667139,77.254807,65,6688.435
shp_1_6,28.667202,77.254387,66,6730.073
shp_1_6,28.66729,77.253967,67,6771.925
shp_1_6,28.667515,77.253212,68,6850.048
shp_1_6,28.667797,77.252357,69,6939.014
shp_1_6,28.668119,77.251427,70,7036.829
shp_1_6,28.668409,77.250519,71,7131.094
shp_1_6,28.668409,77.250519,72,7131.094
shp_1_6,28.66967,77.246735,73,7526.717
shp_1_6,28.670019,77.245789,74,7626.44
shp_1_6,28.67065,77.244621,75,7760.519
shp_1_6,28.671488,77.24292,76,7951.231
shp_1_6,28.671618,77.242561,77,7989.143
shp_1_6,28.671703,77.242218,78,8023.834
shp_1_6,28.671761,77.241829,79,8062.074
shp_1_6,28.671764,77.241386,80,8105.958
shp_1_6,28.671707,77.240906,81,8153.264
shp_1_6,28.671629,77.24057,82,8186.599
shp_1_6,28.671461,77.240112,83,8235.109
shp_1_6,28.670837,77.238327,84,8422.93
shp_1_6,28.669283,77.234337,85,8849.541
shp_1_6,28.668959,77.233444,86,8943.933
shp_1_6,28.668682,77.232506,87,9040.304
shp_1_6,28.66857,77.232162,88,9076.575
shp_1_6,28.668383,77.23175,89,9121.872
shp_1_6,28.667969,77.230934,90,9213.874
shp_1_6,28.667793,77.230515,91,9259.201
shp_1_6,28.66765,77.23008,92,9304.606
shp_1_6,28.667591,77.229797,93,9332.949
shp_1_6,28.667526,77.229401,94,9372.402
shp_1_6,28.667465,77.228874,95,9424.349
shp_1_6,28.667418,77.228249,96,9485.339
shp_1_6,28.667418,77.228249,97,9485.339
shp_1_6,28.667421,77.227142,98,9593.709
shp_1_6,28.66749,77.226425,99,9663.936
shp_1_6,28.667622,77.225525,100,9753.111
shp_1_6,28.66774,77.224609,101,9843.538
shp_1_6,28.667765,77.224136,102,9889.858
shp_1_6,28.667755,77.223679,103,9934.18
shp_1_6,28.667667,77.223076,104,9994.319
shp_1_6,28.66699,77.2202,105,10284.856
shp_1_6,28.666929,77.219826,106,10322.216
shp_1_6,28.666906,77.219383,107,10365.693
shp_1_6,28.666952,77.218445,108,10456.966
shp_1_6,28.667028,77.217606,109,10540.064
shp_1_6,28.667131,77.216621,110,10636.222
shp_1_6,28.667131,77.216621,111,10636.222
shp_1_6,28.667288,77.21563,112,10734.698
shp_1_6,28.66774,77.213211,113,10976.445
shp_1_6,28.667793,77.212883,114,11008.937
shp_1_6,28.667801,77.212448,115,11051.61
shp_1_6,28.667791,77.212151,116,11080.36
shp_1_6,28.667763,77.211906,117,11104.579
shp_1_6,28.667566,77.21106,118,11190.444
shp_1_6,28.667072,77.209961,119,11311.051
shp_1_6,28.666815,77.209358,120,11376.484
shp_1_6,28.666552,77.208374,121,11476.872
shp_1_6,28.666376,77.20742,122,11571.9
shp_1_6,28.666376,77.20742,123,11571.9
shp_1_6,28.666243,77.206116,124,11700.475
shp_1_6,28.666166,77.205597,125,11751.527
shp_1_6,28.665888,77.204666,126,11847.949
shp_1_6,28.665709,77.203949,127,11920.386
shp_1_6,28.665663,77.203392,128,11975.511
shp_1_6,28.665686,77.20256,129,12056.462
shp_1_6,28.666687,77.198883,130,12432.236
shp_1_6,28.666973,77.197693,131,12553.008
shp_1_6,28.667154,77.197006,132,12623.089
shp_1_6,28.667154,77.197006,133,12623.089
shp_1_6,28.667847,77.194382,134,12890.895
shp_1_6,28.669481,77.1884,135,13502.876
shp_1_6,28.669767,77.186996,136,13643.193
shp_1_6,28.669872,77.185387,137,13801.234
shp_1_6,28.670002,77.18277,138,14057.35
shp_1_6,28.670059,77.181854,139,14146.841
shp_1_6,28.670059,77.181854,140,14146.841
shp_1_6,28.670198,77.180794,141,14251.594
shp_1_6,28.671389,77.17482,142,14849.641
shp_1_6,28.671532,77.174141,143,14917.847
shp_1_6,28.671743,77.173584,144,14977.48
shp_1_6,28.672398,77.172104,145,15139.23
shp_1_6,28.672792,77.171394,146,15221.51
shp_1_6,28.673563,77.170326,147,15356.206
shp_1_6,28.673563,77.170326,148,15356.206
shp_1_6,28.682386,77.162552,149,16597.744
shp_1_6,28.682386,77.162552,150,16597.744
shp_1_6,28.688938,77.161713,151,17331.598
shp_1_6,28.688938,77.161713,152,17331.598
shp_1_6,28.690228,77.16111,153,17486.824
shp_1_6,28.691032,77.160576,154,17590.436
shp_1_6,28.692348,77.159904,155,17750.977
shp_1_6,28.694359,77.158928,156,17994.213
shp_1_6,28.695435,77.158417,157,18124.092
shp_1_6,28.695705,77.158272,158,18157.262
shp_1_6,28.695929,77.158112,159,18186.863
shp_1_6,28.696157,77.157906,160,18219.295
shp_1_6,28.696329,77.157722,161,18245.34
shp_1_6,28.696472,77.157539,162,18269.477
shp_1_6,28.696621,77.15731,163,18297.398
shp_1_6,28.696741,77.157082,164,18322.943
shp_1_6,28.696877,77.156807,165,18353.609
shp_1_6,28.696972,77.156578,166,18378.496
shp_1_6,28.697056,77.156303,167,18406.754
shp_1_6,28.697109,77.156021,168,18435.533
shp_1_6,28.697153,77.155731,169,18463.76
shp_1_6,28.697149,77.15519,170,18517.172
shp_1_6,28.697113,77.1549,171,18545.568
shp_1_6,28.697048,77.154594,172,18575.855
shp_1_6,28.69696,77.154327,173,18604.354
shp_1_6,28.696825,77.153976,174,18641.295
shp_1_6,28.696075,77.152466,175,18810.783
shp_1_6,28.696075,77.152466,176,18810.783
shp_1_6,28.69533,77.151016,177,18974.689
shp_1_6,28.695097,77.150436,178,19036.9
shp_1_6,28.695004,77.15007,179,19074.713
shp_1_6,28.694931,77.149651,180,19116.471
shp_1_6,28.694908,77.149345,181,19146.342
shp_1_6,28.694899,77.148849,182,19194.58
shp_1_6,28.694921,77.148514,183,19227.869
shp_1_6,28.694977,77.148163,184,19261.98
shp_1_6,28.695103,77.147675,185,19311.848
shp_1_6,28.695251,77.147202,186,19361.406
shp_1_6,28.695435,77.14666,187,19417.57
shp_1_6,28.695652,77.146126,188,19475.17
shp_1_6,28.695986,77.145386,189,19556.787
shp_1_6,28.697666,77.141464,190,19982.484
shp_1_6,28.698069,77.140556,191,20082.182
shp_1_6,28.698069,77.140556,192,20082.182
shp_1_6,28.698669,77.139198,193,20230.664
shp_1_6,28.698959,77.138657,194,20292.283
shp_1_6,28.699512,77.137749,195,20400.531
shp_1_6,28.702652,77.133217,196,20964.063
shp_1_6,28.703218,77.132378,197,21067.463
shp_1_6,28.703218,77.132378,198,21067.463
shp_1_6,28.703718,77.131691,199,21154.77
shp_1_6,28.705465,77.129112,200,21473.164
shp_1_6,28.707872,77.125687,201,21901.648
shp_1_6,28.707872,77.125687,202,21901.648
shp_1_6,28.714983,77.115402,203,23179.994
shp_1_6,28.714983,77.115402,204,23179.994
shp_1_6,28.720821,77.105042,205,24382.398
shp_1_8,28.563845,77.333755,1,0.0
shp_1_8,28.562721,77.334663,2,153.497
shp_1_8,28.562006,77.335121,3,244.749
shp_1_8,28.561682,77.335213,4,282.029
shp_1_8,28.561338,77.335236,5,320.141
shp_1_8,28.560881,77.335213,6,371.129
shp_1_8,28.560408,77.335075,7,425.486
shp_1_8,28.559931,77.334801,8,485.162
shp_1_8,28.559549,77.334412,9,541.747
shp_1_8,28.559175,77.333748,10,619.289
shp_1_8,28.558102,77.331116,11,903.173
shp_1_8,28.557388,77.329399,12,1088.676
shp_1_8,28.556374,77.326904,13,1357.339
shp_1_8,28.556101,77.326332,14,1420.948
shp_1_8,28.555344,77.324921,15,1582.492
shp_1_8,28.552959,77.321579,16,2003.493
shp_1_8,28.552959,77.321579,17,2003.493
shp_1_8,28.55221,77.320572,18,2132.635
shp_1_8,28.551212,77.319618,19,2277.813
shp_1_8,28.55085,77.319305,20,2328.297
shp_1_8,28.55006,77.318504,21,2446.029
shp_1_8,28.546545,77.314293,22,3014.194
shp_1_8,28.542931,77.310097,23,3589.032
shp_1_8,28.542931,77.310097,24,3589.032
shp_1_8,28.542028,77.309113,25,3728.21
shp_1_8,28.541422,77.308479,26,3819.422
shp_1_8,28.539158,77.306526,27,4135.685
shp_1_8,28.538689,77.306023,28,4207.566
shp_1_8,28.53841,77.30558,29,4261.0
shp_1_8,28.538189,77.305031,30,4320.106
shp_1_8,28.538097,77.304626,31,4360.709
shp_1_8,28.538055,77.304207,32,4401.833
shp_1_8,28.538063,77.30378,33,4443.532
shp_1_8,28.538149,77.303261,34,4495.601
shp_1_8,28.538328,77.302734,35,4550.624
shp_1_8,28.538782,77.301811,36,4653.99
shp_1_8,28.539221,77.301155,37,4734.7
shp_1_8,28.539955,77.300537,38,4836.435
shp_1_8,28.541964,77.299057,39,5102.599
shp_1_8,28.542566,77.298599,40,5183.222
shp_1_8,28.542883,77.298393,41,5223.895
shp_1_8,28.543545,77.298027,42,5305.75
shp_1_8,28.545839,77.296684,43,5593.097
shp_1_8,28.545839,77.296684,44,5593.097
shp_1_8,28.546871,77.296143,45,5719.502
shp_1_8,28.548079,77.295395,46,5872.653
shp_1_8,28.550154,77.294197,47,6131.528
shp_1_8,28.550919,77.29377,48,6226.348
shp_1_8,28.551807,77.293381,49,6332.432
shp_1_8,28.552713,77.293167,50,6435.511
shp_1_8,28.553499,77.292946,51,6525.541
shp_1_8,28.554175999999998,77.292648,52,6606.406
shp_1_8,28.555603,77.291985,53,6778.046
shp_1_8,28.556229,77.291656,54,6854.435
shp_1_8,28.556835,77.291458,55,6924.813
shp_1_8,28.557453,77.291374,56,6993.98
shp_1_8,28.558016,77.291389,57,7056.732
shp_1_8,28.558472,77.291512,58,7108.819
shp_1_8,28.559032,77.291695,59,7173.732
shp_1_8,28.559462,77.291809,60,7222.819
shp_1_8,28.559864,77.291901,61,7268.64
shp_1_8,28.5613,77.291954,62,7428.589
shp_1_8,28.5613,77.291954,63,7428.589
shp_1_8,28.561987,77.291977,64,7505.032
shp_1_8,28.562908,77.291977,65,7607.513
shp_1_8,28.563513,77.291832,66,7676.253
shp_1_8,28.564075,77.291504,67,7746.822
shp_1_8,28.564552,77.290985,68,7820.418
shp_1_8,28.564808,77.290443,69,7880.326
shp_1_8,28.564934,77.290077,70,7918.917
shp_1_8,28.565029,77.289627,71,7963.82
shp_1_8,28.565025,77.289154,72,8009.949
shp_1_8,28.564936,77.288696,73,8055.977
shp_1_8,28.564772,77.288254,74,8102.995
shp_1_8,28.564529,77.287888,75,8147.74
shp_1_8,28.564035,77.287224,76,8232.63
shp_1_8,28.563633,77.286789,77,8294.785
shp_1_8,28.563066,77.286316,78,8372.665
shp_1_8,28.563066,77.286316,79,8372.665
shp_1_8,28.562162,77.285507,80,8500.604
shp_1_8,28.561863,77.285126,81,8550.816
shp_1_8,28.561562,77.284508,82,8620.206
shp_1_8,28.561266,77.283752,83,8700.79
shp_1_8,28.56111,77.283157,84,8761.764
shp_1_8,28.56106,77.282623,85,8814.055
shp_1_8,28.561085,77.281509,86,8922.789
shp_1_8,28.561073,77.278458,87,9221.458
shp_1_8,28.560986,77.277672,88,9299.183
shp_1_8,28.560766,77.276901,89,9378.423
shp_1_8,28.560547,77.276421,90,9430.969
shp_1_8,28.559763,77.274895,91,9604.107
shp_1_8,28.559763,77.274895,92,9604.107
shp_1_8,28.559437,77.274239,93,9677.898
shp_1_8,28.559147,77.273621,94,9746.09
shp_1_8,28.558739,77.272667,95,9849.758
shp_1_8,28.558222,77.271675,96,9962.904
shp_1_8,28.557341,77.26992,97,10160.509
shp_1_8,28.557058,77.269371,98,10222.303
shp_1_8,28.556721,77.26886,99,10285.12
shp_1_8,28.556337,77.267906,100,10387.619
shp_1_8,28.555147,77.265648,101,10644.908
shp_1_8,28.554491,77.264816,102,10754.323
shp_1_8,28.554491,77.264816,103,10754.323
shp_1_8,28.549461,77.259071,104,11547.502
shp_1_8,28.549461,77.259071,105,11547.502
shp_1_8,28.546038,77.251518,106,12378.613
shp_1_8,28.546038,77.251518,107,12378.613
shp_1_8,28.545164,77.249352,108,12611.501
shp_1_8,28.541872,77.238464,109,13737.647
shp_1_8,28.541872,77.238464,110,13737.647
shp_1_8,28.540932,77.236176,111,13985.071
shp_1_8,28.540731,77.234322,112,14167.375
shp_1_8,28.541092,77.230293,113,14563.604
shp_1_8,28.541092,77.230293,114,14563.604
shp_1_8,28.541275,77.228928,115,14698.116
shp_1_8,28.541925,77.226593,116,14937.621
shp_1_8,28.542274,77.222542,117,15335.677
shp_1_8,28.542353,77.221092,118,15478.074
shp_1_8,28.542353,77.221092,119,15478.074
shp_1_8,28.543142,77.206665,120,16891.973
shp_1_8,28.543142,77.206665,121,16891.973
shp_1_8,28.543165,77.206215,122,16935.775
shp_1_8,28.54335,77.205017,123,17054.48
shp_1_8,28.543476,77.203918,124,17162.857
shp_1_8,28.544086,77.201736,125,17387.098
shp_1_8,28.545828,77.19796,126,17803.732
shp_1_8,28.546583,77.195854,127,18026.771
shp_1_8,28.547003,77.194511,128,18165.467
shp_1_8,28.547003,77.194511,129,18165.467
shp_1_8,28.547394,77.193108,130,18309.68
shp_1_8,28.549139,77.188454,131,18804.426
shp_1_8,28.550364,77.185509,132,19123.514
shp_1_8,28.550602,77.185005,133,19178.959
shp_1_8,28.550602,77.185005,134,19178.959
shp_1_8,28.55109,77.18399,135,19292.6
shp_1_8,28.556877,77.175049,136,20378.502
shp_1_8,28.557533,77.174324,137,20480.189
shp_1_8,28.557842,77.174049,138,20523.713
shp_1_8,28.557842,77.174049,139,20523.713
shp_1_8,28.55817,77.173767,140,20569.621
shp_1_8,28.558628,77.173027,141,20658.234
shp_1_8,28.558985,77.171982,142,20767.23
shp_1_8,28.558968,77.170303,143,20931.855
shp_1_8,28.557821,77.165863,144,21384.199
shp_1_8,28.557669,77.162598,145,21703.977
shp_1_8,28.557808,77.161087,146,21852.148
shp_1_8,28.557808,77.161087,147,21852.148
shp_1_8,28.557926,77.159645,148,21994.084
shp_1_8,28.558777,77.150291,149,22913.574
shp_1_8,28.559759,77.14534,150,23409.938
shp_1_8,28.560455,77.142853,151,23665.066
shp_1_8,28.560631,77.141884,152,23761.561
shp_1_8,28.560736,77.14093,153,23855.887
shp_1_8,28.560827,77.140251,154,23922.625
shp_1_8,28.560827,77.140251,155,23922.625
shp_1_8,28.561779,77.135643,156,24386.092
shp_1_8,28.56197,77.134476,157,24501.787
shp_1_8,28.561972,77.133362,158,24610.881
shp_1_8,28.561872,77.132492,159,24696.555
shp_1_8,28.56168,77.131714,160,24775.816
shp_1_8,28.560863,77.128807,161,25073.668
shp_1_8,28.560537,77.126183,162,25333.139
shp_1_8,28.560757,77.124603,163,25489.201
shp_1_8,28.561502,77.123756,164,25606.557
shp_1_8,28.562111,77.123276,165,25689.061
shp_1_8,28.562706,77.123077,166,25758.223
shp_1_8,28.564859,77.12262,167,26001.967
shp_1_8,28.564859,77.12262,168,26001.967
shp_1_8,28.567593,77.122063,169,26310.955
shp_1_8,28.568892,77.121872,170,26456.77
shp_1_8,28.569685,77.121994,171,26545.844
shp_1_8,28.57115,77.121941,172,26708.936
shp_1_8,28.573101,77.121552,173,26929.543
shp_1_8,28.573875,77.121307,174,27019.07
shp_1_8,28.5744,77.120857,175,27091.984
shp_1_8,28.574804,77.120026,176,27184.947
shp_1_8,28.575222,77.118416,177,27349.07
shp_1_8,28.575359,77.11776,178,27414.564
shp_1_8,28.576063,77.114258,179,27765.91
shp_1_8,28.576328,77.11348,180,27847.797
shp_1_8,28.576811,77.112137,181,27989.662
shp_1_8,28.57715,77.111153,182,28092.846
shp_1_8,28.57715,77.111153,183,28092.846
shp_1_8,28.577341,77.110352,184,28173.713
shp_1_8,28.577509,77.109482,185,28260.797
shp_1_8,28.577755,77.108566,186,28354.742
shp_1_8,28.578543,77.106117,187,28609.486
shp_1_8,28.578735000000002,77.105377,188,28685.262
shp_1_8,28.578806,77.104904,189,28732.066
shp_1_8,28.578915,77.104309,190,28791.273
shp_1_8,28.578983,77.10405,191,28817.656
shp_1_8,28.579592,77.102547,192,28979.703
shp_1_8,28.579931,77.101433,193,29094.947
shp_1_8,28.581205,77.096939,194,29556.389
shp_1_8,28.582808,77.093422,195,29944.129
shp_1_8,28.587355,77.084419,196,30958.818
shp_1_8,28.588148,77.08358,197,31079.383
shp_1_8,28.588909,77.083046,198,31178.908
shp_1_8,28.588909,77.083046,199,31178.908
shp_1_8,28.58989,77.082344,200,31307.887
shp_1_8,28.590891,77.081696,201,31436.221
shp_1_8,28.591938,77.08149,202,31554.418
shp_1_8,28.595867,77.081093,203,31993.486
shp_1_8,28.601875,77.082359,204,32673.691
shp_1_8,28.601875,77.082359,205,32673.691
shp_1_8,28.602818,77.082581,206,32780.809
shp_1_8,28.613577,77.084206,207,33989.078
shp_1_8,28.615755,77.085175,208,34249.582
shp_1_8,28.615755,77.085175,209,34249.582
shp_1_8,28.616533,77.085442,210,34339.945
shp_1_8,28.61738,77.08564,211,34436.234
shp_1_8,28.618795,77.085159,212,34600.441
shp_1_8,28.620255,77.084221,213,34787.371
shp_1_8,28.622038,77.083031,214,35017.219
shp_1_8,28.625586,77.079582,215,35536.516
shp_1_8,28.628178,77.078354,216,35848.879
shp_1_8,28.628637,77.07811,217,35905.445
shp_1_8,28.62895,77.077927,218,35944.73
shp_1_9,28.459364,77.072639,1,0.0
shp_1_9,28.460171,77.073341,2,113.015
shp_1_9,28.46032,77.073456,3,132.986
shp_1_9,28.460487,77.07357,4,154.853
shp_1_9,28.460644,77.073647,5,173.961
shp_1_9,28.460823,77.073723,6,195.206
shp_1_9,28.461012,77.073792,7,217.294
shp_1_9,28.461264,77.073845,8,245.706
shp_1_9,28.461544,77.073883,9,277.18
shp_1_9,28.461836,77.073883,10,309.699
shp_1_9,28.462107,77.073853,11,340.09
shp_1_9,28.472324,77.072388,12,1486.327
shp_1_9,28.472324,77.072388,13,1486.327
shp_1_9,28.475864,77.071861,14,1883.925
shp_1_9,28.47654,77.071938,15,1959.361
shp_1_9,28.477003,77.072083,16,2012.736
shp_1_9,28.477468,77.072319,17,2069.795
shp_1_9,28.477886,77.072708,18,2129.539
shp_1_9,28.478178,77.073074,19,2177.86
shp_1_9,28.478363,77.073418,20,2217.459
shp_1_9,28.47847,77.073677,21,2245.601
shp_1_9,28.478559,77.073959,22,2275.105
shp_1_9,28.478628,77.074249,23,2304.155
shp_1_9,28.479588,77.07988,24,2865.382
shp_1_9,28.479588,77.07988,25,2865.382
shp_1_9,28.480606,77.086815,26,3553.411
shp_1_9,28.480696,77.087761,27,3646.274
shp_1_9,28.480639,77.08831,28,3700.339
shp_1_9,28.480589,77.088966,29,3765.014
shp_1_9,28.480652,77.089439,30,3811.884
shp_1_9,28.480852,77.09079,31,3945.829
shp_1_9,28.481024,77.091583,32,4026.093
shp_1_9,28.481298,77.09301,33,4168.627
shp_1_9,28.481298,77.09301,34,4168.627
shp_1_9,28.481642,77.094406,35,4310.878
shp_1_9,28.481813,77.095192,36,4390.073
shp_1_9,28.481941,77.09599300000001,37,4469.445
shp_1_9,28.482042,77.096848,38,4553.682
shp_1_9,28.482101,77.09742,39,4610.155
shp_1_9,28.482094,77.097961,40,4663.262
shp_1_9,28.482046,77.098564,41,4722.605
shp_1_9,28.481905,77.099846,42,4848.987
shp_1_9,28.481869,77.100471,43,4910.382
shp_1_9,28.481932,77.101212,44,4983.118
shp_1_9,28.482046,77.102219,45,5082.687
shp_1_9,28.482046,77.102219,46,5082.687
shp_1_9,28.482172,77.103271,47,5186.168
shp_1_9,28.482172,77.104355,48,5292.361
shp_1_9,28.482231,77.105156,49,5370.832
shp_1_9,28.482317,77.105713,50,5426.049
shp_1_9,28.482553,77.106766,51,5533.005
shp_1_9,28.482647,77.1073,52,5585.902
shp_1_9,28.482662,77.107628,53,5618.365
shp_1_9,28.482656,77.107941,54,5648.646
shp_1_9,28.482624,77.108223,55,5676.417
shp_1_9,28.482569,77.108528,56,5706.98
shp_1_9,28.482422,77.108994,57,5755.497
shp_1_9,28.482327,77.10923,58,5781.12
shp_1_9,28.482046,77.109772,59,5842.543
shp_1_9,28.481819,77.110237,60,5894.268
shp_1_9,28.481691,77.110603,61,5932.926
shp_1_9,28.481602,77.110992,62,5972.107
shp_1_9,28.48156,77.111244,63,5997.711
shp_1_9,28.481546,77.111771,64,6049.231
shp_1_9,28.481581,77.112373,65,6108.314
shp_1_9,28.481611,77.113129,66,6181.763
shp_1_9,28.481619,77.113594,67,6227.347
shp_1_9,28.481539,77.114204,68,6287.8
shp_1_9,28.481396,77.114876,69,6355.522
shp_1_9,28.481188,77.115982,70,6466.569
shp_1_9,28.48097,77.117035,71,6572.403
shp_1_9,28.480803,77.117752,72,6644.521
shp_1_9,28.480602,77.118225,73,6696.326
shp_1_9,28.480017,77.119141,74,6806.898
shp_1_9,28.479185,77.120384,75,6959.928
shp_1_9,28.478931,77.120987,76,7025.272
shp_1_9,28.478804,77.121635,77,7090.0
shp_1_9,28.478783,77.122223,78,7147.95
shp_1_9,28.47884,77.12265,79,7190.012
shp_1_9,28.478941,77.123032,80,7229.289
shp_1_9,28.479307,77.123779,81,7312.587
shp_1_9,28.47978,77.12439,82,7392.239
shp_1_9,28.480757,77.125748,83,7563.971
shp_1_9,28.480757,77.125748,84,7563.971
shp_1_9,28.481091,77.126221,85,7623.271
shp_1_9,28.482063,77.127502,86,7789.315
shp_1_9,28.48402,77.13031,87,8139.504
shp_1_9,28.485138,77.131416,88,8304.85
shp_1_9,28.486706,77.133369,89,8563.512
shp_1_9,28.487669,77.135223,90,8774.032
shp_1_9,28.489418,77.138992,91,9190.896
shp_1_9,28.490578,77.141327,92,9453.407
shp_1_9,28.491026,77.142143,93,9547.719
shp_1_9,28.492096,77.145203,94,9869.676
shp_1_9,28.492638,77.146545,95,10014.138
shp_1_9,28.493776,77.14917,96,10300.718
shp_1_9,28.493776,77.14917,97,10300.718
shp_1_9,28.494364,77.150436,98,10440.772
shp_1_9,28.497009,77.156364,99,11091.175
shp_1_9,28.498455,77.159637,100,11449.371
shp_1_9,28.498764,77.160355,101,11528.006
shp_1_9,28.499146,77.161369,102,11635.428
shp_1_9,28.499146,77.161369,103,11635.428
shp_1_9,28.499508,77.162331,104,11737.864
shp_1_9,28.49971,77.162811,105,11790.063
shp_1_9,28.501726,77.167114,106,12267.383
shp_1_9,28.503729,77.171768,107,12774.333
shp_1_9,28.50411,77.17247,108,12854.986
shp_1_9,28.504187,77.172623,109,12872.359
shp_1_9,28.504271,77.172768,110,12889.157
shp_1_9,28.504885,77.173447,111,12984.622
shp_1_9,28.506592,77.174858,112,13219.269
shp_1_9,28.506592,77.174858,113,13219.269
shp_1_9,28.506741,77.17498,114,13239.591
shp_1_9,28.507732,77.175644,115,13368.091
shp_1_9,28.508215,77.176094,116,13437.104
shp_1_9,28.508369,77.176262,117,13460.871
shp_1_9,28.508505,77.17643,118,13483.6
shp_1_9,28.508575,77.176537,119,13496.553
shp_1_9,28.508678,77.17672,120,13517.731
shp_1_9,28.508863,77.177124,121,13562.297
shp_1_9,28.508928,77.177292,122,13579.949
shp_1_9,28.508978,77.177452,123,13596.875
shp_1_9,28.509027,77.177673,124,13619.191
shp_1_9,28.509167,77.17894,125,13743.776
shp_1_9,28.50927,77.179497,126,13799.394
shp_1_9,28.509375,77.179871,127,13838.406
shp_1_9,28.509539,77.180237,128,13878.368
shp_1_9,28.511543,77.184303,129,14334.486
shp_1_9,28.512594,77.185875,130,14527.313
shp_1_10,28.489029,77.543983,1,0.0
shp_1_10,28.484701,77.536484,2,877.895
shp_1_10,28.484701,77.536484,3,877.895
shp_1_10,28.478491000000002,77.525696,4,2139.616
