route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
32,weekday,16147,,,,,shp_1_18,0,0
32,weekday,16148,,,,,shp_1_18,0,0
32,weekday,16149,,,,,shp_1_18,0,0
3,weekday,1615,,,,,shp_1_25,0,0
32,weekday,16150,,,,,shp_1_18,0,0
32,weekday,16151,,,,,shp_1_18,0,0
32,weekday,16152,,,,,shp_1_18,0,0
32,weekday,16153,,,,,shp_1_18,0,0
32,weekday,16154,,,,,shp_1_18,0,0
32,weekday,16155,,,,,shp_1_18,0,0
32,weekday,16156,,,,,shp_1_18,0,0
32,weekday,16157,,,,,shp_1_18,0,0
32,weekday,16158,,,,,shp_1_18,0,0
32,weekday,16159,,,,,shp_1_18,0,0
3,weekday,1616,,,,,shp_1_25,0,0
32,weekday,16160,,,,,shp_1_18,0,0
32,weekday,16161,,,,,shp_1_18,0,0
32,weekday,16162,,,,,shp_1_18,0,0
32,weekday,16163,,,,,shp_1_18,0,0
32,weekday,16164,,,,,shp_1_18,0,0
32,weekday,16165,,,,,shp_1_18,0,0
32,weekday,16166,,,,,shp_1_18,0,0
32,weekday,16167,,,,,shp_1_18,0,0
32,weekday,16168,,,,,shp_1_18,0,0
32,weekday,16169,,,,,shp_1_18,0,0
3,weekday,1617,,,,,shp_1_25,0,0
32,weekday,16170,,,,,shp_1_18,0,0
32,weekday,16171,,,,,shp_1_18,0,0
32,weekday,16172,,,,,shp_1_18,0,0
32,weekday,16173,,,,,shp_1_18,0,0
32,weekday,16174,,,,,shp_1_18,0,0
32,weekday,16175,,,,,shp_1_18,0,0
32,weekday,16176,,,,,shp_1_18,0,0
32,weekday,16177,,,,,shp_1_18,0,0
32,weekday,16178,,,,,shp_1_18,0,0
32,weekday,16179,,,,,shp_1_18,0,0
3,weekday,1618,,,,,shp_1_25,0,0
32,weekday,16180,,,,,shp_1_18,0,0
32,weekday,16181,,,,,shp_1_18,0,0
32,weekday,16182,,,,,shp_1_18,0,0
32,weekday,16183,,,,,shp_1_18,0,0
32,weekday,16184,,,,,shp_1_18,0,0
32,weekday,16185,,,,,shp_1_18,0,0
32,weekday,16186,,,,,shp_1_18,0,0
32,weekday,16187,,,,,shp_1_18,0,0
32,weekday,16188,,,,,shp_1_18,0,0
32,weekday,16189,,,,,shp_1_18,0,0
3,weekday,1619,,,,,shp_1_25,0,0
32,weekday,16190,,,,,shp_1_18,0,0
32,weekday,16191,,,,,shp_1_18,0,0
32,weekday,16192,,,,,shp_1_18,0,0
32,weekday,16193,,,,,shp_1_18,0,0
32,weekday,16194,,,,,shp_1_18,0,0
32,weekday,16195,,,,,shp_1_18,0,0
32,weekday,16196,,,,,shp_1_18,0,0
32,weekday,16197,,,,,shp_1_18,0,0
32,weekday,16198,,,,,shp_1_18,0,0
32,weekday,16199,,,,,shp_1_18,0,0
3,weekday,1620,,,,,shp_1_25,0,0
32,weekday,16200,,,,,shp_1_18,0,0
32,weekday,16201,,,,,shp_1_18,0,0
32,weekday,16202,,,,,shp_1_18,0,0
32,weekday,16203,,,,,shp_1_18,0,0
32,weekday,16204,,,,,shp_1_18,0,0
32,weekday,16205,,,,,shp_1_18,0,0
32,weekday,16206,,,,,shp_1_18,0,0
32,weekday,16207,,,,,shp_1_18,0,0
32,weekday,16208,,,,,shp_1_18,0,0
32,weekday,16209,,,,,shp_1_18,0,0
3,weekday,1621,,,,,shp_1_25,0,0
32,weekday,16210,,,,,shp_1_18,0,0
32,weekday,16211,,,,,shp_1_18,0,0
32,weekday,16212,,,,,shp_1_18,0,0
32,weekday,16213,,,,,shp_1_18,0,0
32,weekday,16214,,,,,shp_1_18,0,0
32,weekday,16215,,,,,shp_1_18,0,0
32,weekday,16216,,,,,shp_1_18,0,0
32,weekday,16217,,,,,shp_1_18,0,0
32,weekday,16218,,,,,shp_1_18,0,0
32,weekday,16219,,,,,shp_1_18,0,0
3,weekday,1622,,,,,shp_1_25,0,0
32,weekday,16220,,,,,shp_1_18,0,0
3,weekday,1623,,,,,shp_1_25,0,0
3,weekday,1624,,,,,shp_1_25,0,0
3,weekday,1625,,,,,shp_1_25,0,0
3,weekday,1626,,,,,shp_1_25,0,0
3,weekday,1627,,,,,shp_1_25,0,0
3,weekday,1628,,,,,shp_1_25,0,0
3,weekday,1629,,,,,shp_1_25,0,0
3,weekday,1630,,,,,shp_1_25,0,0
3,weekday,1631,,,,,shp_1_25,0,0
3,weekday,1632,,,,,shp_1_25,0,0
3,weekday,1633,,,,,shp_1_25,0,0
3,weekday,1634,,,,,shp_1_25,0,0
3,weekday,1635,,,,,shp_1_25,0,0
3,weekday,1636,,,,,shp_1_25,0,0
3,weekday,1637,,,,,shp_1_25,0,0
3,weekday,1638,,,,,shp_1_25,0,0
3,weekday,1639,,,,,shp_1_25,0,0
3,weekday,1640,,,,,shp_1_25,0,0
3,weekday,1641,,,,,shp_1_25,0,0
3,weekday,1642,,,,,shp_1_25,0,0
3,weekday,1643,,,,,shp_1_25,0,0
3,weekday,1644,,,,,shp_1_25,0,0
33,weekday,16449,,,,,shp_1_24,0,0
3,weekday,1645,,,,,shp_1_25,0,0
33,weekday,16450,,,,,shp_1_24,0,0
33,weekday,16451,,,,,shp_1_24,0,0
33,weekday,16452,,,,,shp_1_24,0,0
33,weekday,16453,,,,,shp_1_24,0,0
33,weekday,16454,,,,,shp_1_24,0,0
33,weekday,16455,,,,,shp_1_24,0,0
33,weekday,16456,,,,,shp_1_24,0,0
33,weekday,16457,,,,,shp_1_24,0,0
33,weekday,16458,,,,,shp_1_24,0,0
33,weekday,16459,,,,,shp_1_24,0,0
3,weekday,1646,,,,,shp_1_25,0,0
33,weekday,16460,,,,,shp_1_24,0,0
33,weekday,16461,,,,,shp_1_24,0,0
33,weekday,16462,,,,,shp_1_24,0,0
33,weekday,16463,,,,,shp_1_24,0,0
33,weekday,16464,,,,,shp_1_24,0,0
33,weekday,16465,,,,,shp_1_24,0,0
33,weekday,16466,,,,,shp_1_24,0,0
33,weekday,16467,,,,,shp_1_24,0,0
33,weekday,16468,,,,,shp_1_24,0,0
33,weekday,16469,,,,,shp_1_24,0,0
3,weekday,1647,,,,,shp_1_25,0,0
33,weekday,16470,,,,,shp_1_24,0,0
33,weekday,16471,,,,,shp_1_24,0,0
33,weekday,16472,,,,,shp_1_24,0,0
33,weekday,16473,,,,,shp_1_24,0,0
33,weekday,16474,,,,,shp_1_24,0,0
33,weekday,16475,,,,,shp_1_24,0,0
33,weekday,16476,,,,,shp_1_24,0,0
33,weekday,16477,,,,,shp_1_24,0,0
33,weekday,16478,,,,,shp_1_24,0,0
33,weekday,16479,,,,,shp_1_24,0,0
3,weekday,1648,,,,,shp_1_25,0,0
33,weekday,16480,,,,,shp_1_24,0,0
33,weekday,16481,,,,,shp_1_24,0,0
33,weekday,16482,,,,,shp_1_24,0,0
33,weekday,16483,,,,,shp_1_24,0,0
33,weekday,16484,,,,,shp_1_24,0,0
33,weekday,16485,,,,,shp_1_24,0,0
33,weekday,16486,,,,,shp_1_24,0,0
33,weekday,16487,,,,,shp_1_24,0,0
33,weekday,16488,,,,,shp_1_24,0,0
33,weekday,16489,,,,,shp_1_24,0,0
3,weekday,1649,,,,,shp_1_25,0,0
33,weekday,16490,,,,,shp_1_24,0,0
33,weekday,16491,,,,,shp_1_24,0,0
33,weekday,16492,,,,,shp_1_24,0,0
33,weekday,16493,,,,,shp_1_24,0,0
33,weekday,16494,,,,,shp_1_24,0,0
33,weekday,16495,,,,,shp_1_24,0,0
33,weekday,16496,,,,,shp_1_24,0,0
33,weekday,16497,,,,,shp_1_24,0,0
33,weekday,16498,,,,,shp_1_24,0,0
33,weekday,16499,,,,,shp_1_24,0,0
3,weekday,1650,,,,,shp_1_25,0,0
33,weekday,16500,,,,,shp_1_24,0,0
33,weekday,16501,,,,,shp_1_24,0,0
33,weekday,16502,,,,,shp_1_24,0,0
33,weekday,16503,,,,,shp_1_24,0,0
33,weekday,16504,,,,,shp_1_24,0,0
33,weekday,16505,,,,,shp_1_24,0,0
33,weekday,16506,,,,,shp_1_24,0,0
33,weekday,16507,,,,,shp_1_24,0,0
33,weekday,16508,,,,,shp_1_24,0,0
33,weekday,16509,,,,,shp_1_24,0,0
3,weekday,1651,,,,,shp_1_25,0,0
33,weekday,16510,,,,,shp_1_24,0,0
33,weekday,16511,,,,,shp_1_24,0,0
33,weekday,16512,,,,,shp_1_24,0,0
33,weekday,16513,,,,,shp_1_24,0,0
33,weekday,16514,,,,,shp_1_24,0,0
33,weekday,16515,,,,,shp_1_24,0,0
33,weekday,16516,,,,,shp_1_24,0,0
33,weekday,16517,,,,,shp_1_24,0,0
33,weekday,16518,,,,,shp_1_24,0,0
33,weekday,16519,,,,,shp_1_24,0,0
3,weekday,1652,,,,,shp_1_25,0,0
33,weekday,16520,,,,,shp_1_24,0,0
33,weekday,16521,,,,,shp_1_24,0,0
33,weekday,16522,,,,,shp_1_24,0,0
33,weekday,16523,,,,,shp_1_24,0,0
33,weekday,16524,,,,,shp_1_24,0,0
33,weekday,16525,,,,,shp_1_24,0,0
33,weekday,16526,,,,,shp_1_24,0,0
33,weekday,16527,,,,,shp_1_24,0,0
33,weekday,16528,,,,,shp_1_24,0,0
33,weekday,16529,,,,,shp_1_24,0,0
3,weekday,1653,,,,,shp_1_25,0,0
33,weekday,16530,,,,,shp_1_24,0,0
33,weekday,16531,,,,,shp_1_24,0,0
33,weekday,16532,,,,,shp_1_24,0,0
33,weekday,16533,,,,,shp_1_24,0,0
33,weekday,16534,,,,,shp_1_24,0,0
33,weekday,16535,,,,,shp_1_24,0,0
33,weekday,16536,,,,,shp_1_24,0,0
33,weekday,16537,,,,,shp_1_24,0,0
33,weekday,16538,,,,,shp_1_24,0,0
33,weekday,16539,,,,,shp_1_24,0,0
3,weekday,1654,,,,,shp_1_25,0,0
33,weekday,16540,,,,,shp_1_24,0,0
33,weekday,16541,,,,,shp_1_24,0,0
33,weekday,16542,,,,,shp_1_24,0,0
33,weekday,16543,,,,,shp_1_24,0,0
33,weekday,16544,,,,,shp_1_24,0,0
33,weekday,16545,,,,,shp_1_24,0,0
33,weekday,16546,,,,,shp_1_24,0,0
33,weekday,16547,,,,,shp_1_24,0,0
33,weekday,16548,,,,,shp_1_24,0,0
33,weekday,16549,,,,,shp_1_24,0,0
3,weekday,1655,,,,,shp_1_25,0,0
33,weekday,16550,,,,,shp_1_24,0,0
33,weekday,16551,,,,,shp_1_24,0,0
33,weekday,16552,,,,,shp_1_24,0,0
33,weekday,16553,,,,,shp_1_24,0,0
33,weekday,16554,,,,,shp_1_24,0,0
33,weekday,16555,,,,,shp_1_24,0,0
33,weekday,16556,,,,,shp_1_24,0,0
33,weekday,16557,,,,,shp_1_24,0,0
33,weekday,16558,,,,,shp_1_24,0,0
33,weekday,16559,,,,,shp_1_24,0,0
3,weekday,1656,,,,,shp_1_25,0,0
33,weekday,16560,,,,,shp_1_24,0,0
33,weekday,16561,,,,,shp_1_24,0,0
33,weekday,16562,,,,,shp_1_24,0,0
33,weekday,16563,,,,,shp_1_24,0,0
33,weekday,16564,,,,,shp_1_24,0,0
33,weekday,16565,,,,,shp_1_24,0,0
33,weekday,16566,,,,,shp_1_24,0,0
33,weekday,16567,,,,,shp_1_24,0,0
33,weekday,16568,,,,,shp_1_24,0,0
33,weekday,16569,,,,,shp_1_24,0,0
3,weekday,1657,,,,,shp_1_25,0,0
33,weekday,16570,,,,,shp_1_24,0,0
33,weekday,16571,,,,,shp_1_24,0,0
33,weekday,16572,,,,,shp_1_24,0,0
33,weekday,16573,,,,,shp_1_24,0,0
33,weekday,16574,,,,,shp_1_24,0,0
33,weekday,16575,,,,,shp_1_24,0,0
33,weekday,16576,,,,,shp_1_24,0,0
33,weekday,16577,,,,,shp_1_24,0,0
33,weekday,16578,,,,,shp_1_24,0,0
33,weekday,16579,,,,,shp_1_24,0,0
3,weekday,1658,,,,,shp_1_25,0,0
33,weekday,16580,,,,,shp_1_24,0,0
33,weekday,16581,,,,,shp_1_24,0,0
33,weekday,16582,,,,,shp_1_24,0,0
33,weekday,16583,,,,,shp_1_24,0,0
33,weekday,16584,,,,,shp_1_24,0,0
33,weekday,16585,,,,,shp_1_24,0,0
33,weekday,16586,,,,,shp_1_24,0,0
33,weekday,16587,,,,,shp_1_24,0,0
33,weekday,16588,,,,,shp_1_24,0,0
33,weekday,16589,,,,,shp_1_24,0,0
3,weekday,1659,,,,,shp_1_25,0,0
33,weekday,16590,,,,,shp_1_24,0,0
33,weekday,16591,,,,,shp_1_24,0,0
33,weekday,16592,,,,,shp_1_24,0,0
33,weekday,16593,,,,,shp_1_24,0,0
33,weekday,16594,,,,,shp_1_24,0,0
33,weekday,16595,,,,,shp_1_24,0,0
33,weekday,16596,,,,,shp_1_24,0,0
33,weekday,16597,,,,,shp_1_24,0,0
33,weekday,16598,,,,,shp_1_24,0,0
33,weekday,16599,,,,,shp_1_24,0,0
3,weekday,1660,,,,,shp_1_25,0,0
33,weekday,16600,,,,,shp_1_24,0,0
33,weekday,16601,,,,,shp_1_24,0,0
33,weekday,16602,,,,,shp_1_24,0,0
33,weekday,16603,,,,,shp_1_24,0,0
33,weekday,16604,,,,,shp_1_24,0,0
33,weekday,16605,,,,,shp_1_24,0,0
33,weekday,16606,,,,,shp_1_24,0,0
33,weekday,16607,,,,,shp_1_24,0,0
33,weekday,16608,,,,,shp_1_24,0,0
33,weekday,16609,,,,,shp_1_24,0,0
3,weekday,1661,,,,,shp_1_25,0,0
33,weekday,16610,,,,,shp_1_24,0,0
33,weekday,16611,,,,,shp_1_24,0,0
33,weekday,16612,,,,,shp_1_24,0,0
33,weekday,16613,,,,,shp_1_24,0,0
33,weekday,16614,,,,,shp_1_24,0,0
33,weekday,16615,,,,,shp_1_24,0,0
33,weekday,16616,,,,,shp_1_24,0,0
33,weekday,16617,,,,,shp_1_24,0,0
33,weekday,16618,,,,,shp_1_24,0,0
33,weekday,16619,,,,,shp_1_24,0,0
3,weekday,1662,,,,,shp_1_25,0,0
33,weekday,16620,,,,,shp_1_24,0,0
33,weekday,16621,,,,,shp_1_24,0,0
33,weekday,16622,,,,,shp_1_24,0,0
33,weekday,16623,,,,,shp_1_24,0,0
33,weekday,16624,,,,,shp_1_24,0,0
33,weekday,16625,,,,,shp_1_24,0,0
33,weekday,16626,,,,,shp_1_24,0,0
33,weekday,16627,,,,,shp_1_24,0,0
33,weekday,16628,,,,,shp_1_24,0,0
3,weekday,1663,,,,,shp_1_25,0,0
3,weekday,1664,,,,,shp_1_25,0,0
3,weekday,1665,,,,,shp_1_25,0,0
3,weekday,1666,,,,,shp_1_25,0,0
3,weekday,1667,,,,,shp_1_25,0,0
3,weekday,1668,,,,,shp_1_25,0,0
3,weekday,1669,,,,,shp_1_25,0,0
3,weekday,1670,,,,,shp_1_25,0,0
34,weekday,16989,,,,,shp_1_20,0,0
34,weekday,16990,,,,,shp_1_20,0,0
34,weekday,16991,,,,,shp_1_20,0,0
34,weekday,16992,,,,,shp_1_20,0,0
34,weekday,16993,,,,,shp_1_20,0,0
34,weekday,16994,,,,,shp_1_20,0,0
34,weekday,16995,,,,,shp_1_20,0,0
34,weekday,16996,,,,,shp_1_20,0,0
34,weekday,16997,,,,,shp_1_20,0,0
34,weekday,16998,,,,,shp_1_20,0,0
34,weekday,16999,,,,,shp_1_20,0,0
34,weekday,17000,,,,,shp_1_20,0,0
34,weekday,17001,,,,,shp_1_20,0,0
34,weekday,17002,,,,,shp_1_20,0,0
34,weekday,17003,,,,,shp_1_20,0,0
34,weekday,17004,,,,,shp_1_20,0,0
34,weekday,17005,,,,,shp_1_20,0,0
34,weekday,17006,,,,,shp_1_20,0,0
34,weekday,17007,,,,,shp_1_20,0,0
34,weekday,17008,,,,,shp_1_20,0,0
34,weekday,17009,,,,,shp_1_20,0,0
34,weekday,17010,,,,,shp_1_20,0,0
34,weekday,17011,,,,,shp_1_20,0,0
34,weekday,17012,,,,,shp_1_20,0,0
34,weekday,17013,,,,,shp_1_20,0,0
34,weekday,17014,,,,,shp_1_20,0,0
34,weekday,17015,,,,,shp_1_20,0,0
34,weekday,17016,,,,,shp_1_20,0,0
34,weekday,17017,,,,,shp_1_20,0,0
34,weekday,17018,,,,,shp_1_20,0,0
34,weekday,17019,,,,,shp_1_20,0,0
34,weekday,17020,,,,,shp_1_20,0,0
34,weekday,17021,,,,,shp_1_20,0,0
34,weekday,17022,,,,,shp_1_20,0,0
34,weekday,17023,,,,,shp_1_20,0,0
34,weekday,17024,,,,,shp_1_20,0,0
34,weekday,17025,,,,,shp_1_20,0,0
34,weekday,17026,,,,,shp_1_20,0,0
34,weekday,17027,,,,,shp_1_20,0,0
34,weekday,17028,,,,,shp_1_20,0,0
34,weekday,17029,,,,,shp_1_20,0,0
34,weekday,17030,,,,,shp_1_20,0,0
34,weekday,17031,,,,,shp_1_20,0,0
34,weekday,17032,,,,,shp_1_20,0,0
34,weekday,17033,,,,,shp_1_20,0,0
34,weekday,17034,,,,,shp_1_20,0,0
34,weekday,17035,,,,,shp_1_20,0,0
34,weekday,17036,,,,,shp_1_20,0,0
34,weekday,17037,,,,,shp_1_20,0,0
34,weekday,17038,,,,,shp_1_20,0,0
34,weekday,17039,,,,,shp_1_20,0,0
34,weekday,17040,,,,,shp_1_20,0,0
34,weekday,17041,,,,,shp_1_20,0,0
34,weekday,17042,,,,,shp_1_20,0,0
34,weekday,17043,,,,,shp_1_20,0,0
34,weekday,17044,,,,,shp_1_20,0,0
34,weekday,17045,,,,,shp_1_20,0,0
34,weekday,17046,,,,,shp_1_20,0,0
34,weekday,17047,,,,,shp_1_20,0,0
34,weekday,17048,,,,,shp_1_20,0,0
34,weekday,17049,,,,,shp_1_20,0,0
34,weekday,17050,,,,,shp_1_20,0,0
34,weekday,17051,,,,,shp_1_20,0,0
34,weekday,17052,,,,,shp_1_20,0,0
34,weekday,17053,,,,,shp_1_20,0,0
34,weekday,17054,,,,,shp_1_20,0,0
34,weekday,17055,,,,,shp_1_20,0,0
34,weekday,17056,,,,,shp_1_20,0,0
34,weekday,17057,,,,,shp_1_20,0,0
34,weekday,17058,,,,,shp_1_20,0,0
34,weekday,17059,,,,,shp_1_20,0,0
34,weekday,17060,,,,,shp_1_20,0,0
34,weekday,17061,,,,,shp_1_20,0,0
34,weekday,17062,,,,,shp_1_20,0,0
34,weekday,17063,,,,,shp_1_20,0,0
34,weekday,17064,,,,,shp_1_20,0,0
34,weekday,17065,,,,,shp_1_20,0,0
34,weekday,17066,,,,,shp_1_20,0,0
34,weekday,17067,,,,,shp_1_20,0,0
34,weekday,17068,,,,,shp_1_20,0,0
34,weekday,17069,,,,,shp_1_20,0,0
34,weekday,17070,,,,,shp_1_20,0,0
34,weekday,17071,,,,,shp_1_20,0,0
34,weekday,17072,,,,,shp_1_20,0,0
34,weekday,17073,,,,,shp_1_20,0,0
34,weekday,17074,,,,,shp_1_20,0,0
34,weekday,17075,,,,,shp_1_20,0,0
34,weekday,17076,,,,,shp_1_20,0,0
34,weekday,17077,,,,,shp_1_20,0,0
34,weekday,17078,,,,,shp_1_20,0,0
34,weekday,17079,,,,,shp_1_20,0,0
34,weekday,17080,,,,,shp_1_20,0,0
34,weekday,17081,,,,,shp_1_20,0,0
34,weekday,17082,,,,,shp_1_20,0,0
34,weekday,17083,,,,,shp_1_20,0,0
34,weekday,17084,,,,,shp_1_20,0,0
34,weekday,17085,,,,,shp_1_20,0,0
34,weekday,17086,,,,,shp_1_20,0,0
34,weekday,17087,,,,,shp_1_20,0,0
34,weekday,17088,,,,,shp_1_20,0,0
34,weekday,17089,,,,,shp_1_20,0,0
34,weekday,17090,,,,,shp_1_20,0,0
34,weekday,17091,,,,,shp_1_20,0,0
34,weekday,17092,,,,,shp_1_20,0,0
34,weekday,17093,,,,,shp_1_20,0,0
34,weekday,17094,,,,,shp_1_20,0,0
34,weekday,17095,,,,,shp_1_20,0,0
34,weekday,17096,,,,,shp_1_20,0,0
34,weekday,17097,,,,,shp_1_20,0,0
34,weekday,17098,,,,,shp_1_20,0,0
34,weekday,17099,,,,,shp_1_20,0,0
34,weekday,17100,,,,,shp_1_20,0,0
35,weekday,17325,,,,,shp_1_10,0,0
35,weekday,17326,,,,,shp_1_10,0,0
35,weekday,17327,,,,,shp_1_10,0,0
35,weekday,17328,,,,,shp_1_10,0,0
35,weekday,17329,,,,,shp_1_10,0,0
35,weekday,17330,,,,,shp_1_10,0,0
35,weekday,17331,,,,,shp_1_10,0,0
35,weekday,17332,,,,,shp_1_10,0,0
35,weekday,17333,,,,,shp_1_10,0,0
35,weekday,17334,,,,,shp_1_10,0,0
35,weekday,17335,,,,,shp_1_10,0,0
35,weekday,17336,,,,,shp_1_10,0,0
35,weekday,17337,,,,,shp_1_10,0,0
35,weekday,17338,,,,,shp_1_10,0,0
35,weekday,17339,,,,,shp_1_10,0,0
35,weekday,17340,,,,,shp_1_10,0,0
35,weekday,17341,,,,,shp_1_10,0,0
35,weekday,17342,,,,,shp_1_10,0,0
35,weekday,17343,,,,,shp_1_10,0,0
35,weekday,17344,,,,,shp_1_10,0,0
35,weekday,17345,,,,,shp_1_10,0,0
35,weekday,17346,,,,,shp_1_10,0,0
35,weekday,17347,,,,,shp_1_10,0,0
35,weekday,17348,,,,,shp_1_10,0,0
35,weekday,17349,,,,,shp_1_10,0,0
35,weekday,17350,,,,,shp_1_10,0,0
35,weekday,17351,,,,,shp_1_10,0,0
35,weekday,17352,,,,,shp_1_10,0,0
35,weekday,17353,,,,,shp_1_10,0,0
35,weekday,17354,,,,,shp_1_10,0,0
35,weekday,17355,,,,,shp_1_10,0,0
35,weekday,17356,,,,,shp_1_10,0,0
35,weekday,17357,,,,,shp_1_10,0,0
35,weekday,17358,,,,,shp_1_10,0,0
35,weekday,17359,,,,,shp_1_10,0,0
35,weekday,17360,,,,,shp_1_10,0,0
35,weekday,17361,,,,,shp_1_10,0,0
35,weekday,17362,,,,,shp_1_10,0,0
35,weekday,17363,,,,,shp_1_10,0,0
35,weekday,17364,,,,,shp_1_10,0,0
35,weekday,17365,,,,,shp_1_10,0,0
35,weekday,17366,,,,,shp_1_10,0,0
35,weekday,17367,,,,,shp_1_10,0,0
35,weekday,17368,,,,,shp_1_10,0,0
35,weekday,17369,,,,,shp_1_10,0,0
35,weekday,17370,,,,,shp_1_10,0,0
35,weekday,17371,,,,,shp_1_10,0,0
35,weekday,17372,,,,,shp_1_10,0,0
35,weekday,17373,,,,,shp_1_10,0,0
35,weekday,17374,,,,,shp_1_10,0,0
35,weekday,17375,,,,,shp_1_10,0,0
35,weekday,17376,,,,,shp_1_10,0,0
35,weekday,17377,,,,,shp_1_10,0,0
35,weekday,17378,,,,,shp_1_10,0,0
35,weekday,17379,,,,,shp_1_10,0,0
35,weekday,17380,,,,,shp_1_10,0,0
35,weekday,17381,,,,,shp_1_10,0,0
35,weekday,17382,,,,,shp_1_10,0,0
35,weekday,17383,,,,,shp_1_10,0,0
35,weekday,17384,,,,,shp_1_10,0,0
35,weekday,17385,,,,,shp_1_10,0,0
35,weekday,17386,,,,,shp_1_10,0,0
35,weekday,17387,,,,,shp_1_10,0,0
35,weekday,17388,,,,,shp_1_10,0,0
35,weekday,17389,,,,,shp_1_10,0,0
35,weekday,17390,,,,,shp_1_10,0,0
35,weekday,17391,,,,,shp_1_10,0,0
35,weekday,17392,,,,,shp_1_10,0,0
35,weekday,17393,,,,,shp_1_10,0,0
35,weekday,17394,,,,,shp_1_10,0,0
35,weekday,17395,,,,,shp_1_10,0,0
35,weekday,17396,,,,,shp_1_10,0,0
35,weekday,17397,,,,,shp_1_10,0,0
35,weekday,17398,,,,,shp_1_10,0,0
35,weekday,17399,,,,,shp_1_10,0,0
35,weekday,17400,,,,,shp_1_10,0,0
35,weekday,17401,,,,,shp_1_10,0,0
35,weekday,17402,,,,,shp_1_10,0,0
35,weekday,17403,,,,,shp_1_10,0,0
35,weekday,17404,,,,,shp_1_10,0,0
35,weekday,17405,,,,,shp_1_10,0,0
35,weekday,17406,,,,,shp_1_10,0,0
35,weekday,17407,,,,,shp_1_10,0,0
35,weekday,17408,,,,,shp_1_10,0,0
35,weekday,17409,,,,,shp_1_10,0,0
35,weekday,17410,,,,,shp_1_10,0,0
35,weekday,17411,,,,,shp_1_10,0,0
35,weekday,17412,,,,,shp_1_10,0,0
35,weekday,17413,,,,,shp_1_10,0,0
35,weekday,17414,,,,,shp_1_10,0,0
35,weekday,17415,,,,,shp_1_10,0,0
35,weekday,17416,,,,,shp_1_10,0,0
35,weekday,17417,,,,,shp_1_10,0,0
35,weekday,17418,,,,,shp_1_10,0,0
35,weekday,17419,,,,,shp_1_10,0,0
35,weekday,17420,,,,,shp_1_10,0,0
35,weekday,17421,,,,,shp_1_10,0,0
35,weekday,17422,,,,,shp_1_10,0,0
35,weekday,17423,,,,,shp_1_10,0,0
35,weekday,17424,,,,,shp_1_10,0,0
35,weekday,17425,,,,,shp_1_10,0,0
35,weekday,17426,,,,,shp_1_10,0,0
35,weekday,17427,,,,,shp_1_10,0,0
35,weekday,17428,,,,,shp_1_10,0,0
35,weekday,17429,,,,,shp_1_10,0,0
35,weekday,17430,,,,,shp_1_10,0,0
35,weekday,17431,,,,,shp_1_10,0,0
35,weekday,17432,,,,,shp_1_10,0,0
35,weekday,17433,,,,,shp_1_10,0,0
35,weekday,17434,,,,,shp_1_10,0,0
35,weekday,17435,,,,,shp_1_10,0,0
35,weekday,17436,,,,,shp_1_10,0,0
35,weekday,17437,,,,,shp_1_10,0,0
35,weekday,17438,,,,,shp_1_10,0,0
35,weekday,17439,,,,,shp_1_10,0,0
35,weekday,17440,,,,,shp_1_10,0,0
35,weekday,17441,,,,,shp_1_10,0,0
35,weekday,17442,,,,,shp_1_10,0,0
35,weekday,17443,,,,,shp_1_10,0,0
35,weekday,17444,,,,,shp_1_10,0,0
35,weekday,17445,,,,,shp_1_10,0,0
35,weekday,17446,,,,,shp_1_10,0,0
35,weekday,17447,,,,,shp_1_10,0,0
35,weekday,17448,,,,,shp_1_10,0,0
35,weekday,17449,,,,,shp_1_10,0,0
35,weekday,17450,,,,,shp_1_10,0,0
35,weekday,17451,,,,,shp_1_10,0,0
35,weekday,17452,,,,,shp_1_10,0,0
35,weekday,17453,,,,,shp_1_10,0,0
35,weekday,17454,,,,,shp_1_10,0,0
35,weekday,17455,,,,,shp_1_10,0,0
35,weekday,17456,,,,,shp_1_10,0,0
35,weekday,17457,,,,,shp_1_10,0,0
35,weekday,17458,,,,,shp_1_10,0,0
35,weekday,17459,,,,,shp_1_10,0,0
35,weekday,17460,,,,,shp_1_10,0,0
35,weekday,17461,,,,,shp_1_10,0,0
35,weekday,17462,,,,,shp_1_10,0,0
35,weekday,17463,,,,,shp_1_10,0,0
35,weekday,17464,,,,,shp_1_10,0,0
35,weekday,17465,,,,,shp_1_10,0,0
35,weekday,17466,,,,,shp_1_10,0,0
35,weekday,17467,,,,,shp_1_10,0,0
35,weekday,17468,,,,,shp_1_10,0,0
35,weekday,17469,,,,,shp_1_10,0,0
35,weekday,17470,,,,,shp_1_10,0,0
35,weekday,17471,,,,,shp_1_10,0,0
35,weekday,17472,,,,,shp_1_10,0,0
35,weekday,17473,,,,,shp_1_10,0,0
35,weekday,17474,,,,,shp_1_10,0,0
35,weekday,17475,,,,,shp_1_10,0,0
35,weekday,17476,,,,,shp_1_10,0,0
35,weekday,17477,,,,,shp_1_10,0,0
35,weekday,17478,,,,,shp_1_10,0,0
35,weekday,17479,,,,,shp_1_10,0,0
35,weekday,17480,,,,,shp_1_10,0,0
35,weekday,17481,,,,,shp_1_10,0,0
35,weekday,17482,,,,,shp_1_10,0,0
